Timestamp (s),Key Code,Analog Value (0.0-1.0)
84.6127,17,1.0
84.6153,17,1.0
84.6175,17,1.0
84.6201,17,1.0
84.6228,17,1.0
84.6254,17,1.0
84.6279,17,1.0
84.6306,17,1.0
84.6333,17,1.0
84.6357,17,1.0
84.6379,17,1.0
84.6405,17,1.0
84.643,17,1.0
84.6457,17,1.0
84.6484,17,1.0
84.651,17,1.0
84.6536,17,1.0
84.6558,17,1.0
84.6581,17,1.0
84.6607,17,1.0
84.6631,17,1.0
84.6657,17,1.0
84.6679,17,1.0
84.6705,17,1.0
84.673,17,1.0
84.6756,17,1.0
84.6782,17,1.0
84.6809,17,1.0
84.6835,17,1.0
84.6861,17,1.0
84.6887,17,1.0
84.6913,17,1.0
84.6939,17,1.0
84.6965,17,1.0
84.6986,17,1.0
84.7011,17,1.0
84.7037,17,1.0
84.7059,17,1.0
84.7085,17,1.0
84.7111,17,1.0
84.7137,17,1.0
84.7163,17,1.0
84.719,17,1.0
84.7216,17,1.0
84.7242,17,1.0
84.7264,17,1.0
84.7289,17,1.0
84.7315,17,1.0
84.7341,17,1.0
84.7366,17,1.0
84.7392,17,1.0
84.7418,17,1.0
84.7444,17,1.0
84.747,17,1.0
84.7496,17,1.0
84.7522,17,1.0
84.7548,17,1.0
84.7574,17,1.0
84.76,17,1.0
84.7626,17,1.0
84.7652,17,1.0
84.7678,17,1.0
84.7704,17,1.0
84.7731,17,1.0
84.7757,17,1.0
84.7779,17,1.0
84.7805,17,1.0
84.7831,17,1.0
84.7857,17,1.0
84.7883,17,1.0
84.791,17,1.0
84.7936,17,1.0
84.7962,17,1.0
84.7989,17,1.0
84.8015,17,1.0
84.804,17,1.0
84.8066,17,1.0
84.809,17,1.0
84.8114,17,1.0
84.814,17,1.0
84.8166,17,1.0
84.8193,17,1.0
84.8219,17,1.0
84.8245,17,1.0
84.827,17,1.0
84.8296,17,1.0
84.8322,17,1.0
84.8344,17,1.0
84.8369,17,1.0
84.8396,17,1.0
84.8422,17,1.0
84.8448,17,1.0
84.8471,17,0.971
84.8494,17,0.947
84.8519,17,0.886
84.8545,17,0.8
84.8568,17,0.695
84.8591,17,0.636
84.8613,17,0.505
84.8639,17,0.357
84.8665,17,0.275
84.8691,17,0.108
85.2957,17,0.22
85.2983,17,0.552
85.3009,17,1.0
85.3035,17,1.0
85.3061,17,1.0
85.3087,17,1.0
85.3109,17,1.0
85.3135,17,1.0
85.3161,17,1.0
85.3184,17,1.0
85.321,17,1.0
85.3236,17,1.0
85.3261,17,1.0
85.3287,17,1.0
85.3313,17,1.0
85.334,17,1.0
85.3365,17,1.0
85.3391,17,1.0
85.3417,17,1.0
85.3443,17,1.0
85.3469,17,1.0
85.3495,17,1.0
85.3521,17,0.972
85.3545,17,0.851
85.3571,17,0.686
85.3594,17,0.585
85.362,17,0.321
85.3793,25,0.025
85.3819,25,0.571
85.3845,25,0.84
85.3872,5,0.242
85.3872,25,1.0
85.3901,5,0.831
85.3901,25,1.0
85.3927,5,1.0
85.3927,25,1.0
85.3949,5,1.0
85.3949,25,1.0
85.3975,5,1.0
85.3975,25,1.0
85.4001,5,1.0
85.4001,25,1.0
85.4025,5,1.0
85.4025,25,1.0
85.405,5,1.0
85.405,25,1.0
85.4076,5,1.0
85.4076,25,1.0
85.4101,5,1.0
85.4101,25,1.0
85.4126,5,1.0
85.4126,25,1.0
85.4151,5,1.0
85.4151,25,1.0
85.4174,5,1.0
85.4174,25,1.0
85.42,5,1.0
85.42,25,1.0
85.4226,5,1.0
85.4226,25,1.0
85.4249,5,0.994
85.4249,25,1.0
85.4275,5,0.958
85.4275,25,1.0
85.4301,5,0.928
85.4301,25,1.0
85.4326,5,0.85
85.4326,25,1.0
85.4349,5,0.81
85.4349,25,0.994
85.4375,5,0.765
85.4375,25,0.975
85.4401,5,0.678
85.4401,25,0.916
85.4425,5,0.632
85.4425,25,0.869
85.4451,5,0.534
85.4451,25,0.748
85.4477,5,0.413
85.4477,17,0.326
85.4477,25,0.58
85.4503,5,0.351
85.4503,17,0.543
85.4503,25,0.483
85.4529,5,0.293
85.4529,17,0.77
85.4529,25,0.392
85.4556,5,0.166
85.4556,17,1.0
85.4556,25,0.19
85.4579,5,0.115
85.4579,17,1.0
85.4579,25,0.098
85.4605,5,0.05
85.4605,17,1.0
85.4605,25,0.02
85.463,17,1.0
85.4656,17,1.0
85.4683,17,1.0
85.4705,17,1.0
85.4732,17,1.0
85.4759,17,1.0
85.4784,17,1.0
85.481,17,1.0
85.4836,17,1.0
85.4858,17,1.0
85.4884,17,1.0
85.491,17,1.0
85.4935,17,1.0
85.4959,17,1.0
85.4984,17,1.0
85.501,17,1.0
85.5032,17,1.0
85.5056,17,1.0
85.5081,17,1.0
85.5107,17,1.0
85.5133,17,1.0
85.516,17,1.0
85.516,25,0.124
85.5186,17,1.0
85.5186,25,0.268
85.521,17,1.0
85.521,25,0.583
85.5236,17,0.998
85.5236,25,0.743
85.5258,5,0.042
85.5258,17,0.958
85.5258,25,1.0
85.5284,5,0.183
85.5284,17,0.916
85.5284,25,1.0
85.531,5,0.331
85.531,6,0.178
85.531,17,0.871
85.531,25,1.0
85.5337,5,0.594
85.5337,6,0.57
85.5337,17,0.704
85.5337,25,1.0
85.5363,5,0.719
85.5363,6,0.721
85.5363,17,0.607
85.5363,25,1.0
85.5388,5,0.942
85.5388,6,0.902
85.5388,17,0.364
85.5388,25,1.0
85.5414,5,1.0
85.5414,6,0.94
85.5414,17,0.215
85.5414,25,1.0
85.544,5,1.0
85.544,6,0.954
85.544,17,0.046
85.544,25,1.0
85.5466,5,1.0
85.5466,6,0.93
85.5466,25,1.0
85.5488,5,1.0
85.5488,6,0.896
85.5488,25,1.0
85.5514,5,1.0
85.5514,6,0.854
85.5514,25,1.0
85.554,5,1.0
85.554,6,0.751
85.554,25,1.0
85.5565,5,1.0
85.5565,6,0.696
85.5565,25,1.0
85.5591,5,1.0
85.5591,6,0.64
85.5591,25,1.0
85.5614,5,1.0
85.5614,6,0.584
85.5614,25,1.0
85.564,5,1.0
85.564,6,0.479
85.564,25,1.0
85.5666,5,1.0
85.5666,6,0.394
85.5666,25,1.0
85.5693,5,1.0
85.5693,6,0.361
85.5693,25,1.0
85.5719,5,0.99
85.5719,6,0.334
85.5719,25,1.0
85.574,5,0.974
85.574,6,0.313
85.574,25,1.0
85.5766,5,0.912
85.5766,6,0.288
85.5766,25,1.0
85.5793,5,0.869
85.5793,6,0.288
85.5793,25,1.0
85.5819,5,0.769
85.5819,6,0.283
85.5819,25,1.0
85.5844,5,0.708
85.5844,6,0.283
85.5844,25,1.0
85.587,5,0.643
85.587,6,0.283
85.587,25,1.0
85.5896,5,0.5
85.5896,6,0.276
85.5896,25,1.0
85.5922,5,0.42
85.5922,6,0.267
85.5922,25,1.0
85.5944,5,0.344
85.5944,6,0.247
85.5944,25,1.0
85.597,5,0.177
85.597,6,0.198
85.597,17,0.222
85.597,25,1.0
85.5997,5,0.017
85.5997,6,0.141
85.5997,17,0.505
85.5997,25,1.0
85.6019,6,0.089
85.6019,17,0.657
85.6019,25,1.0
85.6046,6,0.049
85.6046,17,0.823
85.6046,25,1.0
85.6073,17,1.0
85.6073,25,1.0
85.6098,17,1.0
85.6098,25,1.0
85.6124,17,1.0
85.6124,25,0.978
85.615,17,1.0
85.615,25,0.916
85.6175,17,1.0
85.6175,25,0.877
85.6201,17,1.0
85.6201,25,0.782
85.6224,17,1.0
85.6224,25,0.727
85.625,17,1.0
85.625,25,0.6
85.6276,17,1.0
85.6276,25,0.522
85.63,17,1.0
85.63,25,0.354
85.6326,17,1.0
85.6326,25,0.267
85.6351,17,1.0
85.6351,25,0.086
85.6375,17,1.0
85.6402,17,1.0
85.6425,17,1.0
85.6451,17,1.0
85.6476,17,1.0
85.65,17,1.0
85.6526,17,1.0
85.6552,17,1.0
85.6573,17,1.0
85.6573,25,0.028
85.66,17,1.0
85.66,25,0.061
85.6626,17,1.0
85.6626,25,0.169
85.6652,17,1.0
85.6652,25,0.254
85.6677,17,1.0
85.6677,25,0.44
85.6699,17,1.0
85.6699,25,0.549
85.6725,17,1.0
85.6725,25,0.8
85.675,6,0.019
85.675,17,1.0
85.675,25,0.929
85.6777,5,0.117
85.6777,6,0.155
85.6777,17,1.0
85.6777,25,1.0
85.6803,5,0.218
85.6803,6,0.22
85.6803,17,1.0
85.6803,25,1.0
85.6829,5,0.397
85.6829,6,0.337
85.6829,17,1.0
85.6829,25,1.0
85.6855,5,0.502
85.6855,6,0.394
85.6855,17,1.0
85.6855,25,1.0
85.688,5,0.602
85.688,6,0.437
85.688,17,1.0
85.688,25,1.0
85.6907,5,0.776
85.6907,6,0.483
85.6907,17,1.0
85.6907,25,1.0
85.6932,5,0.848
85.6932,6,0.487
85.6932,17,0.986
85.6932,25,1.0
85.6958,5,0.957
85.6958,6,0.488
85.6958,17,0.861
85.6958,25,1.0
85.6984,5,0.998
85.6984,6,0.488
85.6984,17,0.768
85.6984,25,1.0
85.7009,5,1.0
85.7009,6,0.48
85.7009,17,0.662
85.7009,25,1.0
85.7035,5,1.0
85.7035,6,0.46
85.7035,17,0.428
85.7035,25,1.0
85.7062,5,1.0
85.7062,6,0.436
85.7062,17,0.294
85.7062,25,1.0
85.7087,5,1.0
85.7087,6,0.395
85.7087,17,0.057
85.7087,25,1.0
85.7113,5,1.0
85.7113,6,0.365
85.7113,17,0.017
85.7113,25,1.0
85.714,5,1.0
85.714,6,0.337
85.714,25,1.0
85.7166,5,1.0
85.7166,6,0.265
85.7166,25,1.0
85.7191,5,1.0
85.7191,6,0.224
85.7191,25,1.0
85.7217,5,1.0
85.7217,6,0.141
85.7217,25,1.0
85.7243,5,1.0
85.7243,6,0.097
85.7243,25,1.0
85.7269,5,1.0
85.7269,6,0.052
85.7269,25,1.0
85.7294,5,1.0
85.7294,25,1.0
85.7317,5,1.0
85.7317,17,0.046
85.7317,25,1.0
85.7343,5,1.0
85.7343,17,0.076
85.7343,25,1.0
85.7369,5,0.995
85.7369,17,0.194
85.7369,25,1.0
85.7395,5,0.979
85.7395,17,0.269
85.7395,25,1.0
85.742,5,0.933
85.742,17,0.452
85.742,25,1.0
85.742,44,0.04
85.7445,5,0.888
85.7445,17,0.566
85.7445,25,1.0
85.7445,44,0.069
85.747,5,0.834
85.747,17,0.682
85.747,25,1.0
85.747,44,0.069
85.7497,5,0.692
85.7497,17,0.919
85.7497,25,1.0
85.7497,44,0.069
85.7522,5,0.608
85.7522,17,1.0
85.7522,25,1.0
85.7522,44,0.069
85.7546,5,0.515
85.7546,17,1.0
85.7546,25,1.0
85.7546,44,0.064
85.7572,5,0.415
85.7572,17,1.0
85.7572,25,1.0
85.7572,44,0.049
85.7598,5,0.194
85.7598,17,1.0
85.7598,25,1.0
85.7598,44,0.019
85.7621,5,0.071
85.7621,17,1.0
85.7621,25,0.983
85.7621,44,0.019
85.7646,17,1.0
85.7646,25,0.937
85.7646,44,0.019
85.7671,17,1.0
85.7671,25,0.879
85.7671,44,0.019
85.7697,17,1.0
85.7697,25,0.717
85.7697,44,0.019
85.7722,17,1.0
85.7722,25,0.625
85.7748,17,1.0
85.7748,25,0.421
85.7774,17,1.0
85.7774,25,0.313
85.7801,17,1.0
85.7801,25,0.078
85.7827,17,1.0
85.7853,17,1.0
85.788,17,1.0
85.7905,17,1.0
85.7932,17,1.0
85.7958,17,1.0
85.7985,17,1.0
85.8011,17,1.0
85.8034,17,1.0
85.806,17,1.0
85.8087,17,1.0
85.8109,17,1.0
85.8134,17,1.0
85.8134,25,0.042
85.8159,17,1.0
85.8159,25,0.182
85.8186,17,1.0
85.8186,25,0.367
85.8207,5,0.042
85.8207,17,1.0
85.8207,25,0.475
85.8233,5,0.129
85.8233,17,1.0
85.8233,25,0.591
85.8259,5,0.301
85.8259,17,1.0
85.8259,25,0.852
85.8286,5,0.378
85.8286,17,1.0
85.8286,25,1.0
85.8312,5,0.455
85.8312,17,1.0
85.8312,25,1.0
85.8334,5,0.54
85.8334,17,1.0
85.8334,25,1.0
85.836,5,0.733
85.836,17,1.0
85.836,25,1.0
85.8387,5,0.944
85.8387,17,1.0
85.8387,25,1.0
85.8411,5,1.0
85.8411,17,1.0
85.8411,25,1.0
85.8437,5,1.0
85.8437,17,0.976
85.8437,25,1.0
85.846,5,1.0
85.846,17,0.941
85.846,25,1.0
85.8486,5,1.0
85.8486,17,0.848
85.8486,25,1.0
85.8512,5,1.0
85.8512,17,0.784
85.8512,25,1.0
85.8534,5,1.0
85.8534,17,0.715
85.8534,25,1.0
85.856,5,1.0
85.856,17,0.568
85.856,25,1.0
85.8586,5,1.0
85.8586,17,0.5
85.8586,25,1.0
85.861,5,1.0
85.861,17,0.379
85.861,25,1.0
85.8635,5,1.0
85.8635,17,0.326
85.8635,25,1.0
85.8661,5,1.0
85.8661,17,0.279
85.8661,25,1.0
85.8687,5,1.0
85.8687,17,0.205
85.8687,25,1.0
85.871,5,1.0
85.871,17,0.182
85.871,25,1.0
85.8736,5,1.0
85.8736,17,0.17
85.8736,25,1.0
85.8761,5,1.0
85.8761,17,0.17
85.8761,25,1.0
85.8787,5,1.0
85.8787,17,0.172
85.8787,25,1.0
85.8808,5,0.999
85.8808,17,0.203
85.8808,25,1.0
85.8835,5,0.982
85.8835,17,0.248
85.8835,25,1.0
85.8861,5,0.94
85.8861,17,0.354
85.8861,25,1.0
85.8886,5,0.863
85.8886,17,0.458
85.8886,25,1.0
85.8912,5,0.812
85.8912,17,0.513
85.8912,25,1.0
85.8934,5,0.757
85.8934,17,0.57
85.8934,25,1.0
85.896,5,0.69
85.896,17,0.628
85.896,25,1.0
85.8986,5,0.549
85.8986,17,0.756
85.8986,25,1.0
85.9011,5,0.476
85.9011,17,0.823
85.9011,25,1.0
85.9036,5,0.323
85.9036,17,0.971
85.9036,25,1.0
85.9061,5,0.24
85.9061,17,1.0
85.9061,25,1.0
85.9086,5,0.15
85.9086,17,1.0
85.9086,25,1.0
85.9112,17,1.0
85.9112,25,0.94
85.9138,17,1.0
85.9138,25,0.899
85.9164,17,1.0
85.9164,25,0.788
85.919,17,1.0
85.919,25,0.717
85.9217,17,1.0
85.9217,25,0.558
85.9242,17,1.0
85.9242,25,0.472
85.9267,17,1.0
85.9267,25,0.299
85.9293,17,1.0
85.9293,25,0.119
85.9319,17,1.0
85.9319,25,0.036
85.9345,17,1.0
85.9371,17,1.0
85.9397,17,1.0
85.9423,17,1.0
85.9449,17,1.0
85.9475,17,1.0
85.9501,17,1.0
85.9525,17,1.0
85.9552,17,1.0
85.9575,17,1.0
85.96,17,1.0
85.9627,17,1.0
85.9627,25,0.05
85.9652,17,1.0
85.9652,25,0.101
85.9678,17,1.0
85.9678,25,0.261
85.9704,5,0.053
85.9704,17,1.0
85.9704,25,0.363
85.9729,5,0.113
85.9729,17,1.0
85.9729,25,0.477
85.9755,5,0.171
85.9755,17,1.0
85.9755,25,0.6
85.9782,5,0.288
85.9782,17,1.0
85.9782,25,0.846
85.9804,5,0.357
85.9804,17,1.0
85.9804,25,0.973
85.983,5,0.514
85.983,17,1.0
85.983,25,1.0
85.9856,5,0.601
85.9856,17,1.0
85.9856,25,1.0
85.9882,5,0.697
85.9882,17,1.0
85.9882,25,1.0
85.9904,5,0.793
85.9904,17,1.0
85.9904,25,1.0
85.993,5,0.973
85.993,17,1.0
85.993,25,1.0
85.9957,5,1.0
85.9957,17,0.956
85.9957,25,1.0
85.998,5,1.0
85.998,17,0.927
85.998,25,1.0
86.0006,5,1.0
86.0006,17,0.893
86.0006,25,1.0
86.0033,5,1.0
86.0033,17,0.862
86.0033,25,1.0
86.0059,5,1.0
86.0059,17,0.793
86.0059,25,1.0
86.0085,5,1.0
86.0085,17,0.753
86.0085,25,1.0
86.0111,5,1.0
86.0111,17,0.672
86.0111,25,1.0
86.0138,5,1.0
86.0138,17,0.632
86.0138,25,1.0
86.0164,5,1.0
86.0164,17,0.594
86.0164,25,1.0
86.019,5,1.0
86.019,17,0.526
86.019,25,1.0
86.0215,5,1.0
86.0215,17,0.476
86.0215,25,1.0
86.0239,5,1.0
86.0239,17,0.461
86.0239,25,1.0
86.0265,5,0.988
86.0265,17,0.453
86.0265,25,1.0
86.0291,5,0.954
86.0291,17,0.448
86.0291,25,1.0
86.0317,5,0.931
86.0317,17,0.452
86.0317,25,1.0
86.0342,5,0.905
86.0342,17,0.468
86.0342,25,1.0
86.0369,5,0.845
86.0369,17,0.522
86.0369,25,1.0
86.0394,5,0.804
86.0394,17,0.552
86.0394,25,1.0
86.042,5,0.7
86.042,17,0.632
86.042,25,1.0
86.0446,5,0.643
86.0446,17,0.683
86.0446,25,1.0
86.0469,5,0.58
86.0469,17,0.74
86.0469,25,1.0
86.0495,5,0.516
86.0495,17,0.798
86.0495,25,1.0
86.0521,5,0.383
86.0521,17,0.925
86.0521,25,1.0
86.0544,5,0.31
86.0544,17,0.992
86.0544,25,1.0
86.057,5,0.152
86.057,17,1.0
86.057,25,1.0
86.0596,5,0.073
86.0596,17,1.0
86.0596,25,1.0
86.0621,17,1.0
86.0621,25,0.956
86.0647,17,1.0
86.0647,25,0.919
86.0671,17,1.0
86.0671,25,0.826
86.0697,17,1.0
86.0697,25,0.771
86.0723,17,1.0
86.0723,25,0.641
86.075,17,1.0
86.075,25,0.565
86.0776,17,1.0
86.0776,25,0.404
86.0801,17,1.0
86.0801,25,0.324
86.0827,17,1.0
86.0827,25,0.163
86.0853,17,1.0
86.0853,25,0.096
86.0878,17,1.0
86.0903,17,1.0
86.0929,17,1.0
86.0955,17,1.0
86.0981,17,1.0
86.0981,25,0.025
86.1007,17,1.0
86.1007,25,0.068
86.1033,17,1.0
86.1033,25,0.098
86.1059,17,1.0
86.1059,25,0.182
86.1085,17,1.0
86.1085,25,0.315
86.1111,17,1.0
86.1111,25,0.391
86.1139,5,0.058
86.1139,17,1.0
86.1139,25,0.487
86.1165,5,0.171
86.1165,17,1.0
86.1165,25,0.697
86.1187,5,0.22
86.1187,17,1.0
86.1187,25,0.812
86.1213,5,0.283
86.1213,17,1.0
86.1213,25,0.935
86.1235,5,0.355
86.1235,17,1.0
86.1235,25,1.0
86.1261,5,0.533
86.1261,17,1.0
86.1261,25,1.0
86.1284,5,0.637
86.1284,17,1.0
86.1284,25,1.0
86.131,5,0.856
86.131,17,1.0
86.131,25,1.0
86.1336,5,0.966
86.1336,17,0.993
86.1336,25,1.0
86.1361,5,1.0
86.1361,17,0.981
86.1361,25,1.0
86.1384,5,1.0
86.1384,17,0.96
86.1384,25,1.0
86.1405,5,1.0
86.1405,17,0.894
86.1405,25,1.0
86.1431,5,1.0
86.1431,17,0.845
86.1431,25,1.0
86.1454,5,1.0
86.1454,17,0.789
86.1454,25,1.0
86.148,5,1.0
86.148,17,0.668
86.148,25,1.0
86.1507,5,1.0
86.1507,17,0.604
86.1507,25,1.0
86.1533,5,1.0
86.1533,17,0.452
86.1533,25,1.0
86.1556,5,1.0
86.1556,17,0.368
86.1556,25,1.0
86.1581,5,1.0
86.1581,17,0.284
86.1581,25,1.0
86.1607,5,1.0
86.1607,17,0.121
86.1607,25,1.0
86.1634,5,1.0
86.1634,17,0.051
86.1634,25,1.0
86.166,5,1.0
86.166,25,1.0
86.1687,5,1.0
86.1687,25,1.0
86.1711,5,1.0
86.1711,25,1.0
86.1737,5,0.998
86.1737,25,1.0
86.1764,5,0.994
86.1764,25,1.0
86.179,5,0.989
86.179,25,1.0
86.1816,5,0.978
86.1816,25,1.0
86.1842,5,0.972
86.1842,25,1.0
86.1868,5,0.941
86.1868,25,1.0
86.1894,5,0.921
86.1894,17,0.062
86.1894,25,1.0
86.1921,5,0.883
86.1921,17,0.292
86.1921,25,1.0
86.1947,5,0.868
86.1947,17,0.424
86.1947,25,0.999
86.197,5,0.858
86.197,17,0.563
86.197,25,0.999
86.1996,5,0.851
86.1996,17,0.864
86.1996,25,0.994
86.2021,5,0.848
86.2021,17,1.0
86.2021,25,0.99
86.2047,5,0.845
86.2047,17,1.0
86.2047,25,0.959
86.2072,5,0.844
86.2072,17,1.0
86.2072,25,0.937
86.2098,5,0.843
86.2098,17,1.0
86.2098,25,0.905
86.2124,5,0.829
86.2124,17,1.0
86.2124,25,0.852
86.2149,5,0.764
86.2149,17,1.0
86.2149,25,0.701
86.2175,5,0.711
86.2175,17,1.0
86.2175,25,0.601
86.2202,5,0.547
86.2202,17,1.0
86.2202,25,0.342
86.2225,5,0.44
86.2225,17,1.0
86.2225,25,0.188
86.2248,5,0.173
86.2248,17,1.0
86.2274,5,0.025
86.2274,17,1.0
86.23,17,1.0
86.2326,17,1.0
86.2352,17,1.0
86.2378,17,1.0
86.2403,17,1.0
86.2426,17,1.0
86.2452,17,1.0
86.2477,17,1.0
86.2503,17,1.0
86.2528,17,1.0
86.2554,17,1.0
86.2581,17,1.0
86.2606,17,0.988
86.2632,17,0.903
86.2659,17,0.782
86.2685,17,0.71
86.2711,17,0.545
86.2732,17,0.36
86.2754,17,0.265
86.278,17,0.079
86.3328,17,0.046
86.3354,17,0.209
86.338,17,0.495
86.3407,17,0.816
86.3432,17,1.0
86.3458,17,1.0
86.3484,17,1.0
86.351,17,1.0
86.3536,17,1.0
86.356,17,1.0
86.3586,17,1.0
86.361,17,1.0
86.3636,17,1.0
86.3659,17,1.0
86.3685,17,1.0
86.3711,17,1.0
86.3736,17,1.0
86.3761,17,1.0
86.3787,17,1.0
86.3813,17,1.0
86.3839,17,1.0
86.3865,17,1.0
86.3892,17,1.0
86.3917,17,1.0
86.3943,17,1.0
86.3969,17,1.0
86.3995,17,1.0
86.4021,17,1.0
86.4046,17,1.0
86.407,17,1.0
86.4097,17,0.965
86.4123,17,0.94
86.4146,17,0.863
86.4172,17,0.842
86.4195,17,0.822
86.4195,25,0.223
86.4221,17,0.78
86.4221,25,0.853
86.4247,17,0.73
86.4247,25,1.0
86.4274,5,0.32
86.4274,17,0.695
86.4274,25,1.0
86.43,5,0.712
86.43,17,0.647
86.43,25,1.0
86.4326,5,1.0
86.4326,17,0.496
86.4326,25,1.0
86.4351,5,1.0
86.4351,17,0.411
86.4351,25,1.0
86.4351,27,0.049
86.4375,5,1.0
86.4375,17,0.32
86.4375,25,1.0
86.4375,27,0.146
86.4401,5,1.0
86.4401,17,0.235
86.4401,25,1.0
86.4401,27,0.209
86.4426,5,1.0
86.4426,17,0.071
86.4426,25,1.0
86.4426,27,0.2
86.4451,5,1.0
86.4451,17,0.019
86.4451,25,1.0
86.4451,27,0.097
86.4477,5,1.0
86.4477,25,1.0
86.4503,5,1.0
86.4503,25,1.0
86.4526,5,1.0
86.4526,25,1.0
86.4551,5,1.0
86.4551,25,1.0
86.4574,5,1.0
86.4574,25,1.0
86.46,5,1.0
86.46,25,1.0
86.4626,5,1.0
86.4626,25,1.0
86.4655,5,1.0
86.4655,25,1.0
86.4681,5,1.0
86.4681,25,1.0
86.4708,5,1.0
86.4708,25,1.0
86.4733,5,1.0
86.4733,25,1.0
86.4756,5,1.0
86.4756,25,1.0
86.4781,5,1.0
86.4781,25,1.0
86.4807,5,1.0
86.4807,25,1.0
86.4833,5,1.0
86.4833,25,1.0
86.4858,5,1.0
86.4858,25,1.0
86.4885,5,1.0
86.4885,17,0.066
86.4885,25,1.0
86.491,5,1.0
86.491,17,0.335
86.491,25,1.0
86.4937,5,1.0
86.4937,17,0.455
86.4937,25,1.0
86.4962,5,1.0
86.4962,17,0.582
86.4962,25,1.0
86.4985,5,1.0
86.4985,17,0.724
86.4985,25,1.0
86.5013,5,0.992
86.5013,17,1.0
86.5013,25,1.0
86.504,5,0.926
86.504,17,1.0
86.504,25,1.0
86.5066,5,0.882
86.5066,17,1.0
86.5066,25,1.0
86.5091,5,0.835
86.5091,17,1.0
86.5091,25,1.0
86.5116,5,0.724
86.5116,17,1.0
86.5116,25,1.0
86.5143,5,0.66
86.5143,17,1.0
86.5143,25,0.991
86.5169,5,0.514
86.5169,17,1.0
86.5169,25,0.919
86.5195,5,0.439
86.5195,17,1.0
86.5195,25,0.856
86.5221,5,0.358
86.5221,17,1.0
86.5221,25,0.781
86.5247,5,0.198
86.5247,17,1.0
86.5247,25,0.599
86.5273,5,0.122
86.5273,17,1.0
86.5273,25,0.501
86.5299,17,1.0
86.5299,25,0.33
86.5325,17,1.0
86.5325,25,0.26
86.5352,17,1.0
86.5352,25,0.161
86.5374,17,1.0
86.5374,25,0.124
86.5401,17,1.0
86.5401,25,0.103
86.5427,17,1.0
86.5427,25,0.098
86.5453,17,1.0
86.5453,25,0.114
86.5478,17,1.0
86.5478,25,0.209
86.5503,17,1.0
86.5503,25,0.282
86.553,17,1.0
86.553,25,0.459
86.5556,17,1.0
86.5556,25,0.567
86.5581,5,0.05
86.5581,17,1.0
86.5581,25,0.831
86.5607,5,0.117
86.5607,17,1.0
86.5607,25,0.977
86.5633,5,0.202
86.5633,17,1.0
86.5633,25,1.0
86.5659,5,0.412
86.5659,17,1.0
86.5659,25,1.0
86.5685,5,0.53
86.5685,17,1.0
86.5685,25,1.0
86.5711,5,0.793
86.5711,17,1.0
86.5711,25,1.0
86.5737,5,0.926
86.5737,17,1.0
86.5737,25,1.0
86.5763,5,1.0
86.5763,17,1.0
86.5763,25,1.0
86.5789,5,1.0
86.5789,17,0.988
86.5789,25,1.0
86.5814,5,1.0
86.5814,17,0.955
86.5814,25,1.0
86.584,5,1.0
86.584,17,0.853
86.584,25,1.0
86.5863,5,1.0
86.5863,17,0.77
86.5863,25,1.0
86.5889,5,1.0
86.5889,17,0.662
86.5889,25,1.0
86.5915,5,1.0
86.5915,17,0.389
86.5915,25,1.0
86.5942,5,1.0
86.5942,17,0.239
86.5942,25,1.0
86.5968,5,1.0
86.5968,17,0.017
86.5968,25,1.0
86.5994,5,1.0
86.5994,25,1.0
86.6019,5,1.0
86.6019,25,1.0
86.6045,5,1.0
86.6045,25,1.0
86.6071,5,1.0
86.6071,25,1.0
86.6095,5,1.0
86.6095,25,1.0
86.6121,5,1.0
86.6121,25,1.0
86.6147,5,1.0
86.6147,25,1.0
86.6169,5,1.0
86.6169,25,1.0
86.6195,5,1.0
86.6195,25,1.0
86.622,5,1.0
86.622,25,1.0
86.6247,5,0.986
86.6247,25,1.0
86.6274,5,0.963
86.6274,17,0.059
86.6274,25,1.0
86.63,5,0.863
86.63,17,0.196
86.63,25,1.0
86.6326,5,0.795
86.6326,17,0.27
86.6326,25,1.0
86.6351,5,0.719
86.6351,17,0.335
86.6351,25,1.0
86.6374,5,0.634
86.6374,17,0.412
86.6374,25,1.0
86.64,5,0.452
86.64,17,0.632
86.64,25,1.0
86.6426,5,0.262
86.6426,17,0.834
86.6426,25,1.0
86.6453,5,0.166
86.6453,17,0.947
86.6453,25,1.0
86.6475,5,0.076
86.6475,17,1.0
86.6475,25,1.0
86.6499,17,1.0
86.6499,25,1.0
86.6525,17,1.0
86.6525,25,1.0
86.6551,17,1.0
86.6551,25,1.0
86.6576,17,1.0
86.6576,25,0.996
86.6603,17,1.0
86.6603,25,0.949
86.663,17,1.0
86.663,25,0.86
86.6656,17,1.0
86.6656,25,0.801
86.6682,17,1.0
86.6682,25,0.66
86.6705,17,1.0
86.6705,25,0.582
86.6729,17,1.0
86.6729,25,0.427
86.6755,17,1.0
86.6755,25,0.35
86.6781,17,1.0
86.6781,25,0.224
86.6806,17,1.0
86.6806,25,0.169
86.6832,17,1.0
86.6832,25,0.096
86.6857,17,1.0
86.6857,25,0.08
86.6883,17,1.0
86.6883,25,0.078
86.6909,17,1.0
86.6909,25,0.078
86.6935,17,1.0
86.6935,25,0.121
86.6961,17,1.0
86.6961,25,0.219
86.6984,17,1.0
86.6984,25,0.284
86.7011,17,1.0
86.7011,25,0.449
86.7037,17,1.0
86.7037,25,0.543
